zip,kmtoSMM,milesToSMM,hoursDriveToSMM,city,state,latitude,longitude
10016,1927.137,1197.5229318,17.965,New York,NY,40.74618,-73.97759
10024,1936.349,1203.2472686,17.9316666666667,New York,NY,40.786387,-73.97709
10708,1943.906,1207.9431884,18.0116666666667,Bronxville,NY,40.939049,-73.83099
10801,1949.338,1211.3186332,18.1280555555556,New Rochelle,NY,40.915845,-73.78643
11768,1997.376,1241.1694464,18.8052777777778,Northport,NY,40.905647,-73.33114
12513,2022.72,1256.918208,18.6986111111111,Claverack,NY,42.220962,-73.71182
14225,1515.687,941.8479018,14.0341666666667,Buffalo,NY,42.929891,-78.75813
15044,1383.512,859.7143568,12.7263888888889,Gibsonia,PA,40.631011,-79.95766
15208,1408.488,875.2344432,13.0561111111111,Pittsburgh,PA,40.455168,-79.89709
15241,1409.58,875.913012,13.0288888888889,Pittsburgh,PA,40.329619,-80.07364
15857,1505.302,935.3946628,14.2,Saint Marys,PA,41.4376,-78.54272
15926,1524.591,947.3808474,14.1744444444444,Central City,PA,40.097937,-78.81509
16601,1538.57,956.067398,14.5636111111111,Altoona,PA,40.526319,-78.40082
17013,1689.212,1049.6763368,15.57,Carlisle,PA,40.203458,-77.19987
17019,1713.548,1064.7987272,15.8372222222222,Dillsburg,PA,40.093968,-77.02628
19041,1858.878,1155.1067892,17.2127777777778,Haverford,PA,40.012661,-75.3088
20774,1795.145,1115.503103,16.6952777777778,Upper Marlboro,MD,38.892456,-76.80685
20895,1759.37,1093.272518,16.2422222222222,Kensington,MD,39.027259,-77.07745
21146,1798.153,1117.3722742,16.6294444444444,Severna Park,MD,39.079059,-76.55784
21208,1786.659,1110.2299026,16.4469444444444,Pikesville,MD,39.376879,-76.7287
21211,1776.701,1104.0420014,16.5488888888889,Baltimore,MD,39.328957,-76.63361
22101,1767.526,1098.3406564,16.3561111111111,McLean,VA,38.93276,-77.1677
22610,1742.267,1082.6447138,16.4677777777778,Bentonville,VA,38.822506,-78.27368
23832,1957.835,1216.598669,18.1166666666667,Chesterfield,VA,37.405699,-77.5838
23851,2060.132,1280.1660248,19.2286111111111,Franklin,VA,36.668255,-76.93945
24017,1720.442,1069.0826588,16.2380555555556,Roanoke,VA,37.290886,-79.98256
27265,1810.259,1124.8949426,16.8425,High Point,NC,36.017647,-80.00628
27502,1930.508,1199.6176712,18.0822222222222,Apex,NC,35.73663,-78.86462
27519,1930.538,1199.6363132,18.0991666666667,Cary,NC,35.76812,-78.829548
27601,1957.004,1216.0822856,18.2636111111111,Raleigh,NC,35.774451,-78.63274
27612,1943.341,1207.5920974,18.1541666666667,Raleigh,NC,35.847788,-78.70161
28227,1880.644,1168.6321816,17.465,Charlotte,NC,35.192919,-80.66822
28358,2028.308,1260.3905912,19.1908333333333,Lumberton,NC,34.620874,-78.98986
28732,1722.215,1070.184401,15.8333333333333,Fletcher,NC,35.437611,-82.48999
29461,2100.403,1305.1904242,19.3613888888889,Moncks Corner,SC,33.164225,-80.01039
29483,2075.43,1289.672202,18.8497222222222,Summerville,SC,33.034586,-80.18599
29485,2093.457,1300.8741798,19.1583333333333,Summerville,SC,32.983408,-80.17627
29690,1763.876,1096.0725464,16.1294444444444,Travelers Rest,SC,35.018511,-82.43224
30004,1786.726,1110.2715364,16.1972222222222,Alpharetta,GA,34.119177,-84.30292
30024,1832.546,1138.7440844,16.5433333333333,Suwanee,GA,34.052698,-84.07485
30030,1812.332,1126.1831048,16.3072222222222,Decatur,GA,33.771705,-84.29407
30062,1784.407,1108.8305098,15.945,Marietta,GA,33.99605,-84.47464
30075,1784.697,1109.0107158,16.1436111111111,Roswell,GA,34.049789,-84.38539
30141,1780.986,1106.7047004,16.0691666666667,Hiram,GA,33.867574,-84.77103
30215,1851.84,1150.733376,16.7386111111111,Fayetteville,GA,33.40147,-84.46271
30265,1853.221,1151.5915294,16.5680555555556,Newnan,GA,33.400875,-84.71206
30269,1849.358,1149.1910612,16.6577777777778,Peachtree City,GA,33.398992,-84.57062
30306,1805.861,1122.1620254,16.2041666666667,Atlanta,GA,33.786755,-84.35149
30338,1803.392,1120.6277888,16.1222222222222,Atlanta,GA,33.942751,-84.31769
31405,2201.333,1367.9083262,19.6269444444444,Savannah,GA,32.043058,-81.12183
32159,2442.02,1517.471228,21.7736111111111,Lady Lake,FL,28.930573,-81.93806
32225,2380.041,1478.9574774,21.2363888888889,Jacksonville,FL,30.348585,-81.49965
32256,2375.088,1475.8796832,21.0752777777778,Jacksonville,FL,30.206922,-81.54604
32309,2206.855,1371.339697,20.1158333333333,Miccosukee Cpo,FL,30.514599,-84.188446
32656,2360.765,1466.979371,21.3397222222222,Keystone Heights,FL,29.788679,-82.00421
32738,2543.511,1580.5377354,22.5736111111111,Deltona,FL,28.910383,-81.18764
32827,2530.339,1572.3526546,22.3677777777778,Orlando,FL,28.425221,-81.30353
33071,2825.736,1755.9123504,24.8938888888889,Pompano Beach,FL,26.242559,-80.26564
33131,2871.205,1784.166787,25.3255555555556,Miami,FL,25.767368,-80.1893
33304,2837.336,1763.1205904,25.1302777777778,Fort Lauderdale,FL,26.137693,-80.12646
33478,2746.517,1706.6856638,24.1972222222222,Jupiter,FL,26.925835,-80.21526
33543,2511.705,1560.773487,22.2536111111111,Zephyrhills,FL,28.187356,-82.31601
33566,2557.22,1589.056508,22.6694444444444,Plant City,FL,28.013755,-82.11685
33573,2569.86,1596.911004,22.7202777777778,Sun City Center,FL,27.713353,-82.35965
33604,2533.092,1574.0633688,22.3944444444444,Tampa,FL,28.016846,-82.4566
33647,2521.961,1567.1465654,22.2902777777778,Tampa,FL,28.127973,-82.36123
33776,2579.488,1602.8938432,23.0275,Seminole,FL,27.853151,-82.82712
33779,2575.387,1600.3454818,22.9844444444444,Largo,FL,27.839698,-82.772483
33909,2722.727,1691.9025578,24.0630555555556,Cape Coral,FL,26.687462,-81.94968
33990,2731.585,1697.406919,24.2413888888889,Cape Coral,FL,26.63075,-81.95251
34113,2805.828,1743.5415192,24.8488888888889,Naples,FL,26.067538,-81.72002
34119,2775.62,1724.770268,24.4597222222222,Naples,FL,26.256551,-81.7186
34120,2796.753,1737.9023142,24.7425,Naples,FL,26.275676,-81.59586
34134,2769.929,1721.2338806,24.5777777777778,Bonita Springs,FL,26.348608,-81.83134
34232,2617.214,1626.3367796,23.1002777777778,Sarasota,FL,27.321313,-82.47648
34428,2421.823,1504.9208122,21.6013888888889,Crystal River,FL,28.95138,-82.61213
34639,2512.556,1561.3022984,22.2922222222222,Land O Lakes,FL,28.233671,-82.45463
34714,2497.997,1552.2553358,22.3063888888889,Clermont,FL,28.53,-81.76
35603,1599.192,993.7379088,14.1786111111111,Decatur,AL,34.539072,-86.95732
35749,1567.246,973.8866644,14.0158333333333,Harvest,AL,34.815817,-86.76003
37064,1452.471,902.5654794,13.0911111111111,Franklin,TN,35.893823,-86.89919
38017,1334.599,829.3198186,12.7047222222222,Collierville,TN,35.057224,-89.67417
38555,1467.253,911.7510142,14.0594444444444,Crossville,TN,35.929314,-85.05926
38672,1313.661,816.3089454,12.4994444444444,Southaven,MS,34.943945,-89.92279
39560,1880.522,1168.5563708,17.7247222222222,Long Beach,MS,30.356147,-89.16346
42164,1318.429,819.2717806,12.2286111111111,Scottsville,KY,36.767969,-86.1813
43085,1160.029,720.8420206,11.2727777777778,Columbus,OH,40.097796,-83.02076
43220,1221.937,759.3116518,11.2866666666667,Columbus,OH,40.047273,-83.06986
43612,1055.78,656.061692,9.83,Toledo,OH,41.706048,-83.5577
44320,1235.973,768.0336222,11.3913888888889,Akron,OH,41.083155,-81.57022
45152,1164.134,723.3928676,10.6983333333333,Morrow,OH,39.350319,-84.11606
45230,1139.975,708.380465,10.5055555555556,Cincinnati,OH,39.078368,-84.38865
45434,1143.982,710.8704148,10.5316666666667,Dayton,OH,39.719092,-84.03808
45840,1095.614,680.8145396,10.19,Findlay,OH,41.037325,-83.64576
46074,922.623,573.3179322,8.57611111111111,Westfield,IN,40.041325,-86.15262
46077,919.758,571.5376212,8.56111111111111,Zionsville,IN,39.960858,-86.28252
46143,964.512,599.3477568,8.91361111111111,Greenwood,IN,39.601649,-86.12734
46227,952.968,592.1743152,8.81277777777778,Indianapolis,IN,39.678495,-86.12973
46307,723.62,449.657468,6.66083333333333,Crown Point,IN,41.418873,-87.34298
46530,815.187,506.5572018,7.57166666666667,Granger,IN,41.741872,-86.13717
47960,834.347,518.4632258,7.86972222222222,Monticello,IN,40.777036,-86.75982
48001,1179.87,733.171218,10.8541666666667,Algonac,MI,42.631359,-82.554
48116,1062.746,660.3903644,9.80472222222222,Brighton,MI,42.509476,-83.77718
48302,1122.86,697.745204,10.2769444444444,Bloomfield Hills,MI,42.5863,-83.29705
48455,1130.762,702.6555068,10.3052777777778,Metamora,MI,42.938891,-83.29409
48642,897.454,557.6779156,10.7883333333333,Midland,MI,43.652404,-84.21671
49010,888.482,552.1027148,8.24333333333333,Allegan,MI,42.531244,-85.87438
49419,894.783,556.0181562,8.25833333333333,Hamilton,MI,42.679762,-85.98996
49837,590.579,366.9857906,5.88138888888889,Gladstone,MI,45.847136,-87.04529
49855,618.939,384.6086946,6.42416666666667,Marquette,MI,46.554402,-87.42223
49905,583.935,362.857209,5.95305555555556,Atlantic Mine,MI,47.101109,-88.71833
49916,581.989,361.6479646,5.97777777777778,Chassell,MI,47.010896,-88.54077
49930,586.05,364.17147,6.02305555555556,Hancock,MI,47.145007,-88.57829
50010,343.756,213.6099784,3.06972222222222,Ames,IA,42.02933,-93.60966
50014,353.755,219.823357,3.2575,Ames,IA,42.033235,-93.66741
50021,379.303,235.6988842,3.40555555555556,Ankeny,IA,41.725288,-93.60475
50073,371.635,230.933989,3.35166666666667,Elkhart,IA,41.792118,-93.52595
50125,435.483,270.6091362,3.94638888888889,Indianola,IA,41.354068,-93.57506
50158,370.075,229.964605,3.63333333333333,Marshalltown,IA,42.042506,-92.90646
50310,395.451,245.7332514,3.62416666666667,Des Moines,IA,41.625988,-93.67403
50312,399.899,248.4972386,3.61305555555556,Des Moines,IA,41.587039,-93.67356
50315,399.626,248.3275964,3.68388888888889,Des Moines,IA,41.545089,-93.61904
50323,408.184,253.6455376,3.70416666666667,Urbandale,IA,41.625788,-93.80235
50325,409.884,254.7019176,3.71666666666667,Clive,IA,41.60787,-93.78093
50401,220.8,137.20512,2.05888888888889,Mason City,IA,43.153969,-93.20037
50423,250.925,155.924795,2.41611111111111,Britt,IA,43.104076,-93.8041
50428,212.715,132.181101,1.93888888888889,Clear Lake,IA,43.1375,-93.38463
50436,223.694,139.0034516,2.11472222222222,Forest City,IA,43.259165,-93.65625
50459,179.826,111.7438764,1.72527777777778,Northwood,IA,43.444448,-93.24015
50461,214.517,133.3008638,2.25527777777778,Osage,IA,43.290536,-92.82115
50613,346.455,215.287137,3.21305555555556,Cedar Falls,IA,42.527184,-92.45609
50616,284.41,176.732374,2.61,Charles City,IA,43.072978,-92.66719
50627,326.312,202.7702768,3.16722222222222,Eldora,IA,42.357549,-93.0975
50643,371.337,230.7488118,3.50138888888889,Hudson,IA,42.377311,-92.46513
50658,300.288,186.5989632,2.78444444444444,Nashua,IA,42.953461,-92.53473
51054,461.519,286.7879066,4.69083333333333,Sergeant Bluff,IA,42.38556,-96.34194
51104,446.555,277.489277,4.57111111111111,Sioux City,IA,42.524145,-96.40292
51355,338.241,210.1829574,3.1775,Okoboji,IA,43.38762,-95.13802
51360,323.244,200.8638216,3.01833333333333,Spirit Lake,IA,43.428983,-95.10892
51537,531.916,330.5326024,5.02416666666667,Harlan,IA,41.638566,-95.29692
52001,388.624,241.4909536,4.37361111111111,Dubuque,IA,42.515252,-90.6794
52101,238.123,147.9696322,2.5875,Decorah,IA,43.345879,-91.77187
52133,266.901,165.8522814,2.90972222222222,Castalia,IA,43.119538,-91.66528
52228,412.937,256.5990518,4.24861111111111,Fairfax,IA,41.912296,-91.78792
52240,444.743,276.3633002,4.59194444444444,Iowa City,IA,41.649867,-91.52019
52302,390.639,242.7430746,4.03,Marion,IA,42.042648,-91.58262
52314,419.87,260.907218,4.30111111111111,Mount Vernon,IA,41.929178,-91.43684
52333,421.43,261.876602,4.38055555555556,Solon,IA,41.809993,-91.50849
52402,389.246,241.8774644,3.97194444444444,Cedar Rapids,IA,42.021016,-91.65231
52411,386.447,240.1381658,4.02722222222222,Cedar Rapids,IA,42.049941,-91.72511
52807,522.785,324.858599,5.21888888888889,Davenport,IA,41.565433,-90.53924
53029,500.721,311.1480294,4.59333333333333,Hartland,WI,43.132743,-88.34737
53045,509.246,316.4454644,4.59722222222222,Brookfield,WI,43.055315,-88.1503
53074,512.296,318.3407344,5.25027777777778,Port Washington,WI,43.40181,-87.88001
53092,551.643,342.7909602,5.07694444444444,Thiensville,WI,43.223907,-87.95085
53122,515.606,320.3975684,4.69722222222222,Elm Grove,WI,43.050762,-88.0842
53130,528.18,328.211052,4.83472222222222,Hales Corners,WI,42.941264,-88.05121
53146,516.398,320.8897172,4.73722222222222,New Berlin,WI,42.973663,-88.15414
53149,510.574,317.2706836,4.73305555555556,Mukwonago,WI,42.872477,-88.34409
53151,518.235,322.031229,4.75111111111111,New Berlin,WI,42.980163,-88.09438
53154,545.733,339.1184862,4.99055555555556,Oak Creek,WI,42.884347,-87.8992
53186,510.889,317.4664246,4.63833333333333,Waukesha,WI,43.015289,-88.20924
53202,529.929,329.2978806,4.83666666666667,Milwaukee,WI,43.046213,-87.9005
53208,525.777,326.7178278,4.78222222222222,Milwaukee,WI,43.047863,-87.96618
53217,542.408,337.0523312,4.99138888888889,Milwaukee,WI,43.14351,-87.90894
53219,525.687,326.6619018,4.81,Milwaukee,WI,42.996614,-87.99213
53228,524.76,326.085864,4.75083333333333,Milwaukee,WI,42.966681,-88.03798
53515,399.992,248.5550288,3.87555555555556,Black Earth,WI,43.131939,-89.7438
53528,406.982,252.8986148,3.91861111111111,Cross Plains,WI,43.116408,-89.64371
53545,468.546,291.1544844,4.28888888888889,Janesville,WI,42.69146,-89.04277
53558,429.048,266.6104272,3.93333333333333,McFarland,WI,43.015498,-89.28954
53562,406.917,252.8582238,3.9075,Middleton,WI,43.103711,-89.51106
53572,418.522,260.0695708,4.10222222222222,Mount Horeb,WI,42.985255,-89.73647
53578,371.938,231.1222732,3.46166666666667,Prairie Du Sac,WI,43.318318,-89.74928
53581,350.611,217.8696754,3.62388888888889,Richland Center,WI,43.361048,-90.40776
53586,421.731,262.0636434,4.78472222222222,Shullsburg,WI,42.5744,-90.23935
53589,440.02,273.428428,4.05222222222222,Stoughton,WI,42.926473,-89.22432
53590,422.464,262.5191296,3.8775,Sun Prairie,WI,43.189953,-89.2253
53593,421.822,262.1201908,4.14888888888889,Verona,WI,42.988593,-89.55543
53594,446.251,277.3003714,4.12055555555556,Waterloo,WI,43.18584,-88.97553
53597,403.368,250.6528752,3.75722222222222,Waunakee,WI,43.182873,-89.45408
53703,423.372,263.0833608,3.88333333333333,Madison,WI,43.078646,-89.37727
53705,413.338,256.8482332,4.05361111111111,Madison,WI,43.073395,-89.45049
53711,432.702,268.8810228,3.96722222222222,Madison,WI,43.036696,-89.44499
53714,418.764,260.2199496,3.80583333333333,Madison,WI,43.099861,-89.31786
53719,417.096,259.1834544,4.065,Madison,WI,43.029497,-89.50531
53821,312.312,194.0706768,3.44888888888889,Prairie Du Chien,WI,43.036566,-91.11838
53923,396.027,246.0911778,3.72277777777778,Cambria,WI,43.559975,-89.13762
54001,99.534,61.8504276,1.19,Amery,WI,45.326339,-92.37857
54002,63.916,39.7174024,0.701666666666667,Baldwin,WI,44.96915,-92.37326
54003,67.863,42.1700682,0.786666666666667,Beldenville,WI,44.782907,-92.44657
54004,123.681,76.8553734,1.3675,Clayton,WI,45.319095,-92.13016
54005,102.332,63.5891048,1.1575,Clear Lake,WI,45.237727,-92.22901
54006,106.918,66.4388452,1.33138888888889,Cushing,WI,45.586187,-92.64165
54009,84.446,52.4747444,1.04583333333333,Dresser,WI,45.351585,-92.60246
54011,69.656,43.2842384,0.800555555555556,Ellsworth,WI,44.718955,-92.46651
54013,94.349,58.6284686,1.00472222222222,Glenwood City,WI,45.06461,-92.18504
54014,70.725,43.948515,0.877777777777778,Hager City,WI,44.626915,-92.548
54015,54.341,33.7674974,0.618611111111111,Hammond,WI,44.957487,-92.44589
54016,38.466,23.9027724,0.445833333333333,Hudson,WI,44.978518,-92.71996
54017,62.226,38.6672364,0.793611111111111,New Richmond,WI,45.122052,-92.53691
54020,72.831,45.2571834,0.950277777777778,Osceola,WI,45.299735,-92.64222
54021,41.896,26.0341744,0.5375,Prescott,WI,44.752662,-92.77958
54022,52.04,32.337656,0.606944444444444,River Falls,WI,44.854636,-92.61729
54023,48.773,30.3075422,0.539444444444444,Roberts,WI,44.970887,-92.5478
54024,92.594,57.5379116,1.15444444444444,Saint Croix Falls,WI,45.469339,-92.62088
54025,49,30.4486,0.689722222222222,Somerset,WI,45.142151,-92.6819
54026,72.467,45.0309938,0.941111111111111,Star Prairie,WI,45.221875,-92.53507
54027,76.177,47.3363878,0.763888888888889,Wilson,WI,44.938989,-92.18637
54028,69.987,43.4899218,0.725,Woodville,WI,44.944206,-92.27961
54082,39.967,24.8354938,0.600833333333333,Saint Joseph,WI,45.068411,-92.74248
54115,447.65,278.16971,4.19833333333333,De Pere,WI,44.42042,-88.07896
54143,486.812,302.5049768,4.62833333333333,Marinette,WI,45.092448,-87.64929
54155,428.308,266.1505912,3.97805555555556,Oneida,WI,44.52284,-88.18008
54220,495.129,307.6731606,4.55416666666667,Manitowoc,WI,44.096194,-87.68919
54401,283.069,175.8990766,2.66,Wausau,WI,44.958382,-89.6693
54406,363.129,225.6483606,3.38666666666667,Amherst,WI,44.421111,-89.30618
54409,337.771,209.8908994,3.30888888888889,Antigo,WI,45.121666,-89.13388
54411,258.147,160.4125458,2.43388888888889,Athens,WI,45.040345,-90.01829
54443,312.17,193.982438,3.06138888888889,Junction City,WI,44.612879,-89.74163
54448,269.726,167.6077364,2.49055555555556,Marathon,WI,44.935076,-89.83699
54451,248.324,154.3085336,2.41833333333333,Medford,WI,45.171131,-90.40527
54455,314.517,195.4408638,2.93527777777778,Mosinee,WI,44.787003,-89.69066
54456,222.993,138.5678502,2.16277777777778,Neillsville,WI,44.553719,-90.61457
54466,262.406,163.0590884,2.46527777777778,Pittsville,WI,44.404914,-90.24246
54476,298.508,185.4928712,2.80861111111111,Schofield,WI,44.903194,-89.57937
54479,248.331,154.3128834,2.38388888888889,Spencer,WI,44.764411,-90.33179
54548,398.671,247.7341594,3.85527777777778,Minocqua,WI,45.869921,-89.79346
54555,305.7,189.96198,3.15722222222222,Phillips,WI,45.716124,-90.40013
54601,248.239,154.2557146,2.5325,La Crosse,WI,43.797116,-91.21141
54603,236.876,147.1947464,2.29361111111111,La Crosse,WI,43.848665,-91.24922
54610,153.407,95.3271098,1.955,Alma,WI,44.362741,-91.85287
54615,222.11,138.019154,2.12583333333333,Black River Falls,WI,44.277231,-90.80066
54622,148.134,92.0504676,1.90027777777778,Cochrane,WI,44.248179,-91.83124
54629,167.872,104.3156608,2.10583333333333,Fountain City,WI,44.13288,-91.67722
54636,255.008,158.4619712,2.54138888888889,Holmen,WI,43.978816,-91.2512
54650,241.223,149.8959722,2.35083333333333,Onalaska,WI,43.899664,-91.22963
54660,265.766,165.1469924,2.47694444444444,Tomah,WI,43.984412,-90.48416
54661,188.311,117.0164554,2.35361111111111,Trempealeau,WI,44.026843,-91.4513
54665,298.884,185.7265176,3.22361111111111,Viroqua,WI,43.543934,-90.89904
54669,254.648,158.2382672,2.48638888888889,West Salem,WI,43.903949,-91.08847
54701,142.038,88.2624132,1.40333333333333,Eau Claire,WI,44.780427,-91.48065
54703,138.457,86.0371798,1.45111111111111,Eau Claire,WI,44.82961,-91.50521
54720,140.691,87.4253874,1.43,Altoona,WI,44.80416,-91.43963
54727,163.745,101.751143,1.56833333333333,Cadott,WI,44.963809,-91.16181
54728,155.855,96.848297,1.69166666666667,Chetek,WI,45.312195,-91.64173
54729,139.766,86.8505924,1.37027777777778,Chippewa Falls,WI,44.932711,-91.38877
54730,126.22,78.433108,1.31805555555556,Colfax,WI,45.012181,-91.73021
54733,141.676,88.0374664,1.4825,Dallas,WI,45.275752,-91.85084
54736,125.615,78.057161,1.51027777777778,Durand,WI,44.613891,-91.92402
54738,162.749,101.1322286,1.6425,Eleva,WI,44.586469,-91.48873
54739,118.251,73.4811714,1.15555555555556,Elk Mound,WI,44.872678,-91.69231
54740,99.038,61.5422132,1.05972222222222,Elmwood,WI,44.763269,-92.1517
54742,160.45,99.70363,1.62722222222222,Fall Creek,WI,44.763678,-91.29172
54751,100.122,62.2158108,1.03916666666667,Menomonie,WI,44.86877,-91.92915
54755,138.073,85.7985622,1.58944444444444,Mondovi,WI,44.584633,-91.68767
54757,168.212,104.5269368,1.79111111111111,New Auburn,WI,45.235611,-91.52127
54758,182.454,113.3769156,1.78138888888889,Osseo,WI,44.555876,-91.21713
54759,114.877,71.3845678,1.45305555555556,Pepin,WI,44.478326,-92.14053
54767,82.508,51.2704712,0.8675,Spring Valley,WI,44.833746,-92.25937
54768,180.097,111.9122758,1.71722222222222,Stanley,WI,44.963528,-90.93012
54801,192.332,119.5151048,2.11638888888889,Spooner,WI,45.850775,-91.94361
54806,355.925,221.171795,3.60166666666667,Ashland,WI,46.577191,-90.89707
54810,102.756,63.8525784,1.3025,Balsam Lake,WI,45.455304,-92.40153
54822,169.285,105.193699,1.84055555555556,Cameron,WI,45.401622,-91.72727
54829,147.459,91.6310226,1.73333333333333,Cumberland,WI,45.552434,-92.05004
54830,186.075,115.627005,1.97027777777778,Danbury,WI,46.036193,-92.21802
54837,167.22,103.910508,1.79416666666667,Frederic,WI,45.679878,-92.42153
54840,121.468,75.4802152,1.24111111111111,Grantsburg,WI,45.75118,-92.67182
54843,251.251,156.1273714,2.82416666666667,Hayward,WI,46.005082,-91.35255
54844,339.352,210.8733328,3.46555555555556,Herbster,WI,46.765166,-91.21312
54853,116.841,72.6049974,1.47555555555556,Luck,WI,45.577963,-92.45652
54856,334.617,207.9310038,3.34611111111111,Mason,WI,46.433167,-91.10883
54858,109.229,67.8749006,1.36861111111111,Milltown,WI,45.52624,-92.46971
54859,224.135,139.277489,2.40111111111111,Minong,WI,46.127976,-91.84389
54868,167.756,104.2435784,1.94277777777778,Rice Lake,WI,45.517226,-91.72638
54871,176.984,109.9778576,1.92972222222222,Shell Lake,WI,45.750367,-91.99048
54880,224.988,139.8075432,2.14972222222222,Superior,WI,46.684273,-92.09474
54889,124.658,77.4624812,1.42166666666667,Turtle Lake,WI,45.407855,-92.15619
54891,364.208,226.3188512,3.64444444444444,Washburn,WI,46.69297,-90.93744
54911,452.233,281.0175862,4.17333333333333,Appleton,WI,44.276986,-88.39445
54929,372.577,231.5193478,3.53361111111111,Clintonville,WI,44.63605,-88.74673
54935,477.197,296.5302158,4.4525,Fond Du Lac,WI,43.769889,-88.4281
54952,450.965,280.229651,4.23722222222222,Menasha,WI,44.212448,-88.40959
55001,27.8,17.27492,0.383888888888889,Afton,MN,44.903133,-92.81904
55003,34.967,21.7284938,0.431388888888889,Bayport,MN,45.017767,-92.78039
55005,67.941,42.2185374,0.758055555555556,Bethel,MN,45.395494,-93.23584
55006,105.99,65.862186,1.12444444444444,Braham,MN,45.722,-93.19781
55008,95.446,59.3101444,1.09388888888889,Cambridge,MN,45.566735,-93.24381
55009,59.179,36.7738306,0.681666666666667,Cannon Falls,MN,44.493575,-92.89402
55011,54.707,33.9949298,0.686666666666667,Cedar,MN,45.335128,-93.27434
55012,70.705,43.936087,0.838888888888889,Center City,MN,45.41766,-92.80597
55013,53.865,33.471711,0.623333333333333,Chisago City,MN,45.365164,-92.88864
55014,37.074,23.0377836,0.458611111111111,Circle Pines,MN,45.153516,-93.14463
55016,24.518,15.2354852,0.38,Cottage Grove,MN,44.830966,-92.93739
55017,107.107,66.5562898,1.28833333333333,Dalbo,MN,45.677366,-93.42013
55018,65.975,40.996865,0.761111111111111,Dennison,MN,44.422975,-93.00089
55019,73.726,45.8133364,0.749444444444444,Dundas,MN,44.415567,-93.23269
55020,58.004,36.0436856,0.64,Elko,MN,44.571365,-93.36011
55021,78.841,48.9917974,0.792222222222222,Faribault,MN,44.29478,-93.28732
55024,42.527,26.4262778,0.618888888888889,Farmington,MN,44.649263,-93.15222
55025,43.739,27.1794146,0.510277777777778,Forest Lake,MN,45.272117,-92.9911
55026,91.659,56.9569026,1.16083333333333,Frontenac,MN,44.523212,-92.33216
55027,91.07,56.590898,0.9975,Goodhue,MN,44.408846,-92.63312
55031,45.719,28.4097866,0.546388888888889,Hampton,MN,44.607553,-92.98548
55032,76.31,47.419034,0.751388888888889,Harris,MN,45.586488,-93.01179
55033,40.65,25.25991,0.540833333333333,Hastings,MN,44.726517,-92.86147
55037,140.614,87.3775396,1.39777777777778,Hinckley,MN,46.008128,-92.79349
55038,33.941,21.0909374,0.451944444444444,Hugo,MN,45.161267,-92.99596
